RALT;ROLL;GS;MH;TH;PTCH
5500;0,461412013;345,375;-99,98908264;-93,90833313;1,779731989
5500;0,461412013;345,375;-99,97260315;-93,89185364;1,779731989
5500;0,461412013;345,375;-99,96710999;-93,88086731;1,779731989
5500;0,461412013;345,375;-99,96710999;-93,88086731;1,779731989
5500;0,461412013;345,375;-99,96710999;-93,88086731;1,768746018
5500;0,472398013;345,375;-99,96710999;-93,88086731;1,768746018
5500;0,472398013;345,375;-99,96710999;-93,88086731;1,768746018
5500;0,483384013;345,375;-99,96161682;-93,88086731;1,757760048
5500;0,494370013;345,375;-99,96161682;-93,88086731;1,757760048
5500;0,505356014;345,375;-99,96161682;-93,88086731;1,757760048
5500;0,516342044;345,375;-99,96161682;-93,87537415;1,757760048
5500;0,527328014;345,375;-99,96161682;-93,87537415;1,757760048
5500;0,527328014;345,375;-99,96161682;-93,87537415;1,757760048
5500;0,538313985;345,5;-99,96710999;-93,88086731;1,757760048
5500;0,527328014;345,5;-99,97260315;-93,88636048;1,746774077
5500;0,527328014;345,5;-99,97260315;-93,89185364;1,746774077
5500;0,516342044;345,5;-99,97809631;-93,89185364;1,746774077
5500;0,505356014;345,5;-99,97809631;-93,89185364;1,746774077
5500;0,494370013;345,5;-99,97809631;-93,89185364;1,746774077
5500;0,483384013;345,5;-99,97809631;-93,89185364;1,746774077
5500;0,472398013;345,5;-99,97809631;-93,89185364;1,746774077
5500;0,472398013;345,5;-99,97809631;-93,89185364;1,746774077
5500;0,450426012;345,5;-99,97260315;-93,88636048;1,746774077
5500;0,439440012;345,5;-99,97260315;-93,88636048;1,746774077
5500;0,428454012;345,5;-99,97260315;-93,88636048;1,746774077
5500;0,428454012;345,5;-99,97809631;-93,89185364;1,746774077
5500;0,417468011;345,5;-99,98908264;-93,8973468;1,746774077
5500;0,417468011;345,5;-99,99457581;-93,90833313;1,746774077
5500;0,417468011;345,625;-100,000069;-93,9138263;1,746774077
5500;0,428454012;345,625;-100,0055621;-93,91931946;1,746774077
5500;0,428454012;345,625;-100,0110553;-93,91931946;1,746774077
5500;0,439440012;345,625;-100,0110553;-93,91931946;1,746774077
5500;0,461412013;345,625;-100,0110553;-93,91931946;1,746774077
5500;0,472398013;345,625;-100,0055621;-93,9138263;1,735788107
5500;0,483384013;345,625;-100,000069;-93,90833313;1,735788107
5500;0,505356014;345,625;-99,99457581;-93,90283997;1,735788107
5500;0,516342044;345,625;-99,98908264;-93,8973468;1,735788107
5500;0,527328014;345,625;-99,98908264;-93,8973468;1,724802017
5500;0,549300015;345,625;-99,98908264;-93,8973468;1,724802017
5500;0,560286045;345,75;-99,98908264;-93,8973468;1,724802017
5500;0,571272016;345,75;-99,98908264;-93,8973468;1,724802017
5500;0,571272016;345,75;-99,99457581;-93,90283997;1,724802017
5500;0,582257986;345,75;-99,99457581;-93,90283997;1,724802017
5500;0,582257986;345,75;-99,99457581;-93,90283997;1,724802017
5500;0,582257986;345,75;-99,98908264;-93,8973468;1,724802017
5500;0,582257986;345,75;-99,97260315;-93,88086731;1,724802017
5500;0,571272016;345,75;-99,96161682;-93,86988098;1,724802017
5500;0,560286045;345,75;-99,95063049;-93,85889465;1,724802017
5500;0,549300015;345,75;-99,94513733;-93,85340149;1,724802017
5500;0,538313985;345,75;-99,94513733;-93,85340149;1,724802017
5500;0,527328014;345,75;-99,94513733;-93,85340149;1,724802017
5500;0,516342044;345,75;-99,95612366;-93,85889465;1,735788107
5500;0,505356014;345,75;-99,95612366;-93,86438782;1,735788107
5500;0,494370013;345,75;-99,95612366;-93,86438782;1,735788107
5500;0,494370013;345,75;-99,95063049;-93,85340149;1,746774077
5500;0,494370013;345,75;-99,93964417;-93,84241516;1,746774077
5500;0,505356014;345,75;-99,92316467;-93,82593567;1,746774077
5500;0,505356014;345,75;-99,91217835;-93,81494934;1,746774077
5500;0,527328014;345,75;-99,90668518;-93,80945618;1,746774077
5500;0,538313985;345,75;-99,90668518;-93,80945618;1,746774077
5500;0,549300015;345,75;-99,90668518;-93,80945618;1,746774077
5500;0,560286045;345,75;-99,91217835;-93,80945618;1,746774077
5500;0,571272016;345,75;-99,91217835;-93,81494934;1,746774077
5500;0,571272016;345,75;-99,90668518;-93,80945618;1,746774077
5500;0,582257986;345,75;-99,90119202;-93,80396301;1,746774077
5500;0,582257986;345,75;-99,89020569;-93,79297669;1,746774077
5500;0,582257986;345,75;-99,88471253;-93,78748352;1,746774077
5500;0,582257986;345,75;-99,87921936;-93,78199036;1,746774077
5500;0,571272016;345,75;-99,88471253;-93,78199036;1,746774077
5500;0,560286045;345,75;-99,89569885;-93,79846985;1,746774077
5500;0,549300015;345,75;-99,91217835;-93,80945618;1,757760048
5500;0,549300015;345,75;-99,91767151;-93,82044251;1,757760048
5500;0,538313985;345,75;-99,92316467;-93,82044251;1,757760048
5500;0,538313985;345,75;-99,91767151;-93,81494934;1,757760048
5500;0,538313985;345,75;-99,90668518;-93,80396301;1,757760048
5500;0,538313985;345,75;-99,89020569;-93,79297669;1,757760048
5500;0,538313985;345,75;-99,88471253;-93,78199036;1,757760048
5500;0,538313985;345,75;-99,87921936;-93,77649719;1,757760048
5500;0,538313985;345,75;-99,87921936;-93,77649719;1,757760048
5500;0,538313985;345,75;-99,87921936;-93,77649719;1,757760048
5500;0,549300015;345,75;-99,87921936;-93,77649719;1,757760048
5500;0,549300015;345,75;-99,88471253;-93,78199036;1,757760048
5500;0,549300015;345,75;-99,88471253;-93,78199036;1,768746018
5500;0,549300015;345,75;-99,88471253;-93,77649719;1,768746018
5500;0,549300015;345,75;-99,87921936;-93,77100403;1,768746018
5500;0,549300015;345,75;-99,86823303;-93,76551087;1,768746018
5500;0,538313985;345,75;-99,86273987;-93,7600177;1,768746018
5500;0,538313985;345,75;-99,85724671;-93,74903137;1,768746018
5500;0,538313985;345,75;-99,84626038;-93,74353821;1,768746018
5500;0,527328014;345,75;-99,84626038;-93,73804505;1,768746018
5500;0,505356014;345,75;-99,84626038;-93,73804505;1,768746018
5500;0,494370013;345,75;-99,84626038;-93,73804505;1,768746018
5500;0,483384013;345,75;-99,85175354;-93,74903137;1,779731989
5500;0,461412013;345,75;-99,85724671;-93,74903137;1,779731989
5500;0,439440012;345,75;-99,85724671;-93,74903137;1,779731989
5500;0,417468011;345,75;-99,85724671;-93,75452454;1,790718079
5500;0,395496011;345,75;-99,85724671;-93,75452454;1,790718079
5500;0,37352401;345,75;-99,86273987;-93,75452454;1,790718079
5500;0,35155201;345,75;-99,86273987;-93,75452454;1,790718079
5500;0,329580009;345,75;-99,86273987;-93,75452454;1,790718079
5500;0,329580009;345,75;-99,86273987;-93,75452454;1,790718079
5500;0,318594009;345,75;-99,86273987;-93,75452454;1,790718079
5500;0,318594009;345,75;-99,85724671;-93,74903137;1,801704049
5500;0,318594009;345,75;-99,85724671;-93,74353821;1,801704049
5500;0,318594009;345,75;-99,85175354;-93,74353821;1,801704049
5500;0,329580009;345,75;-99,85175354;-93,73804505;1,801704049
5500;0,340566009;345,75;-99,84626038;-93,73804505;1,801704049
5500;0,35155201;345,75;-99,84626038;-93,73255188;1,81269002
5500;0,36253801;345,75;-99,84077484;-93,73255188;1,81269002
5500;0,38451001;345,75;-99,84077484;-93,72705872;1,81269002
5500;0,395496011;345,75;-99,84077484;-93,73255188;1,81269002
5500;0,406482011;345,75;-99,85175354;-93,73804505;1,81269002
5500;0,406482011;345,75;-99,86273987;-93,74903137;1,823676109
5500;0,406482011;345,75;-99,87921936;-93,76551087;1,823676109
5500;0,406482011;345,75;-99,89569885;-93,78199036;1,823676109
5500;0,395496011;345,75;-99,91217835;-93,79846985;1,823676109
5500;0,38451001;345,75;-99,91767151;-93,80945618;1,823676109
5500;0,36253801;345,75;-99,92316467;-93,80945618;1,83466208
5500;0,35155201;345,75;-99,92316467;-93,80945618;1,83466208
5500;0,340566009;345,75;-99,92316467;-93,80945618;1,83466208
5500;0,329580009;345,75;-99,91767151;-93,80396301;1,83466208
5500;0,329580009;345,75;-99,91217835;-93,79846985;1,83466208
5500;0,329580009;345,75;-99,90668518;-93,79297669;1,83466208
5500;0,340566009;345,75;-99,90668518;-93,79297669;1,83466208
5500;0,340566009;345,75;-99,90668518;-93,79297669;1,83466208
5500;0,340566009;345,75;-99,90668518;-93,79297669;1,83466208
5500;0,340566009;345,75;-99,91217835;-93,79297669;1,83466208
5500;0,35155201;345,75;-99,91217835;-93,79846985;1,83466208
5500;0,35155201;345,75;-99,91767151;-93,80396301;1,83466208
5500;0,36253801;345,75;-99,92316467;-93,80945618;1,83466208
5500;0,36253801;345,625;-99,934151;-93,81494934;1,83466208
5500;0,37352401;345,625;-99,93964417;-93,82044251;1,83466208
5500;0,37352401;345,625;-99,93964417;-93,82593567;1,83466208
5500;0,38451001;345,625;-99,93964417;-93,82593567;1,84564805
5500;0,38451001;345,625;-99,93964417;-93,82044251;1,84564805
5500;0,38451001;345,625;-99,92865784;-93,80945618;1,84564805
5500;0,38451001;345,625;-99,92865784;-93,80945618;1,84564805
5500;0,38451001;345,625;-99,92865784;-93,80945618;1,84564805
5500;0,38451001;345,5;-99,934151;-93,81494934;1,84564805
5500;0,38451001;345,5;-99,93964417;-93,82044251;1,84564805
5500;0,38451001;345,5;-99,95063049;-93,82593567;1,84564805
5500;0,38451001;345,5;-99,95063049;-93,83142883;1,84564805
5500;0,37352401;345,5;-99,95063049;-93,83142883;1,84564805
5500;0,36253801;345,5;-99,95063049;-93,83142883;1,84564805
5500;0,35155201;345,5;-99,95063049;-93,83142883;1,84564805
5500;0,329580009;345,5;-99,95063049;-93,83142883;1,84564805
5500;0,318594009;345,5;-99,95612366;-93,836922;1,84564805
5500;0,318594009;345,375;-99,96710999;-93,84790833;1,84564805
5500;0,296622008;345,375;-99,98358948;-93,85889465;1,84564805
5500;0,296622008;345,375;-99,98908264;-93,86438782;1,84564805
5500;0,285636008;345,375;-99,98908264;-93,86438782;1,84564805
5500;0,274650007;345,375;-99,98358948;-93,85889465;1,84564805
5500;0,263664007;345,375;-99,97809631;-93,85340149;1,856634021
5500;0,263664007;345,375;-99,97260315;-93,84790833;1,867619991
5500;0,263664007;345,375;-99,96710999;-93,84790833;1,867619991
5500;0,274650007;345,375;-99,96710999;-93,84790833;1,867619991
5500;0,285636008;345,375;-99,96710999;-93,84790833;1,867619991
5500;0,296622008;345,375;-99,97260315;-93,84790833;1,867619991
5500;0,307608008;345,25;-99,97260315;-93,84790833;1,867619991
5500;0,307608008;345,25;-99,97260315;-93,84790833;1,867619991
5500;0,307608008;345,375;-99,96710999;-93,84241516;1,867619991
5500;0,307608008;345,375;-99,96161682;-93,836922;1,867619991
5500;0,296622008;345,375;-99,95612366;-93,83142883;1,878606081
5500;0,296622008;345,375;-99,95612366;-93,83142883;1,878606081
5500;0,285636008;345,375;-99,95612366;-93,83142883;1,878606081
5500;0,285636008;345,375;-99,96161682;-93,836922;1,878606081
5500;0,285636008;345,25;-99,96710999;-93,84241516;1,878606081
5500;0,274650007;345,25;-99,97260315;-93,84241516;1,878606081
5500;0,263664007;345,25;-99,97260315;-93,84241516;1,878606081
5500;0,263664007;345,25;-99,97260315;-93,84241516;1,889592052
5500;0,252678007;345,25;-99,96710999;-93,836922;1,889592052
5500;0,252678007;345,25;-99,96161682;-93,836922;1,889592052
5500;0,252678007;345,25;-99,96161682;-93,83142883;1,889592052
5500;0,252678007;345,125;-99,96710999;-93,836922;1,889592052
5500;0,252678007;345,125;-99,97809631;-93,84790833;1,889592052
5500;0,263664007;345,125;-99,98908264;-93,85889465;1,889592052
5500;0,263664007;345,125;-99,99457581;-93,86988098;1,889592052
5500;0,263664007;345,125;-100,0055621;-93,87537415;1,889592052
5500;0,263664007;345;-100,0110553;-93,88086731;1,889592052
5500;0,263664007;345;-100,0165485;-93,88636048;1,900578022
5500;0,263664007;345;-100,0275348;-93,8973468;1,900578022
5500;0,263664007;345;-100,0275348;-93,8973468;1,900578022
5500;0,252678007;344,875;-100,033028;-93,8973468;1,889592052
5500;0,241692007;344,875;-100,033028;-93,8973468;1,889592052
5500;0,230706006;344,875;-100,0275348;-93,89185364;1,889592052
5500;0,219720006;344,875;-100,0220416;-93,88636048;1,889592052
5500;0,197748005;344,875;-100,0165485;-93,88636048;1,889592052
5500;0,175776005;344,75;-100,0220416;-93,88636048;1,889592052
5500;0,153804004;344,75;-100,033028;-93,8973468;1,889592052
5500;0,131832004;344,75;-100,0495074;-93,9138263;1,889592052
5500;0,120846003;344,75;-100,0550006;-93,91931946;1,889592052
5500;0,120846003;344,75;-100,0604938;-93,92481262;1,889592052
5500;0,109860003;344,75;-100,0604938;-93,93030579;1,889592052
5500;0,109860003;344,75;-100,0659869;-93,93030579;1,889592052
5500;0,109860003;344,625;-100,0659869;-93,93030579;1,900578022
5500;0,109860003;344,625;-100,0604938;-93,92481262;1,900578022
5500;0,109860003;344,625;-100,0550006;-93,91931946;1,900578022
5500;0,120846003;344,625;-100,0495074;-93,9138263;1,900578022
5500;0,131832004;344,5;-100,0440143;-93,90833313;1,900578022
5500;0,153804004;344,5;-100,0440143;-93,90833313;1,900578022
5500;0,175776005;344,5;-100,0440143;-93,90833313;1,900578022
5500;0,186762005;344,5;-100,0440143;-93,90833313;1,900578022
5500;0,197748005;344,5;-100,0440143;-93,90833313;1,900578022
5500;0,219720006;344,375;-100,0440143;-93,90833313;1,900578022
5500;0,219720006;344,375;-100,0385211;-93,90283997;1,900578022
5500;0,230706006;344,375;-100,0385211;-93,8973468;1,900578022
5500;0,230706006;344,375;-100,0275348;-93,89185364;1,900578022
5500;0,219720006;344,375;-100,0220416;-93,88086731;1,900578022
5500;0,219720006;344,375;-100,0165485;-93,88086731;1,900578022
5500;0,197748005;344,375;-100,0110553;-93,87537415;1,900578022
5500;0,186762005;344,25;-100,0110553;-93,86988098;1,900578022
5500;0,175776005;344,25;-100,0110553;-93,86988098;1,900578022
5500;0,164790004;344,25;-100,0110553;-93,86988098;1,900578022
5500;0,153804004;344,25;-100,0110553;-93,86988098;1,900578022
5500;0,142818004;344,25;-100,0110553;-93,86988098;1,900578022
5500;0,142818004;344,25;-100,0165485;-93,87537415;1,900578022
5500;0,142818004;344,125;-100,0165485;-93,87537415;1,900578022
5500;0,131832004;344,125;-100,0165485;-93,87537415;1,900578022
5500;0,142818004;344,125;-100,0165485;-93,87537415;1,900578022
5500;0,142818004;344,125;-100,0110553;-93,86988098;1,900578022
5500;0,142818004;344,125;-100,000069;-93,85889465;1,900578022
5500;0,153804004;344,125;-99,98908264;-93,84790833;1,900578022
5500;0,164790004;344;-99,97809631;-93,836922;1,900578022
5500;0,175776005;344;-99,96710999;-93,82044251;1,900578022
5500;0,175776005;344;-99,96161682;-93,81494934;1,900578022
5500;0,186762005;344;-99,95612366;-93,80945618;1,900578022
5500;0,197748005;344;-99,95612366;-93,80945618;1,900578022
5500;0,208734006;344;-99,96710999;-93,82044251;1,900578022
5500;0,219720006;344;-99,97260315;-93,83142883;1,900578022
5500;0,230706006;343,875;-99,97809631;-93,83142883;1,900578022
5500;0,241692007;343,875;-99,97809631;-93,83142883;1,900578022
5500;0,252678007;343,875;-99,96710999;-93,82044251;1,900578022
5500;0,263664007;343,875;-99,95612366;-93,80945618;1,900578022
5500;0,274650007;343,875;-99,94513733;-93,79846985;1,900578022
5500;0,285636008;343,75;-99,934151;-93,78748352;1,900578022
5500;0,296622008;343,75;-99,92865784;-93,78199036;1,900578022
5500;0,296622008;343,75;-99,92865784;-93,78199036;1,900578022
5500;0,296622008;343,625;-99,92865784;-93,77649719;1,900578022
5500;0,307608008;343,625;-99,92865784;-93,78199036;1,900578022
5500;0,307608008;343,625;-99,934151;-93,78199036;1,900578022
5500;0,307608008;343,5;-99,934151;-93,78748352;1,889592052
5500;0,296622008;343,5;-99,92865784;-93,77649719;1,889592052
5500;0,296622008;343,375;-99,91767151;-93,77100403;1,889592052
5500;0,296622008;343,375;-99,90668518;-93,7600177;1,889592052
5500;0,285636008;343,375;-99,90119202;-93,74903137;1,889592052
5500;0,285636008;343,25;-99,88471253;-93,73804505;1,889592052
5500;0,274650007;343,25;-99,88471253;-93,73255188;1,889592052
5500;0,274650007;343,25;-99,89020569;-93,73804505;1,889592052
5500;0,274650007;343,125;-99,90668518;-93,75452454;1,889592052
5500;0,274650007;343,125;-99,92316467;-93,77649719;1,889592052
5500;0,274650007;343,125;-99,934151;-93,78199036;1,889592052
5500;0,285636008;343;-99,92865784;-93,78199036;1,889592052
5500;0,285636008;343;-99,91767151;-93,76551087;1,889592052
5500;0,285636008;342,875;-99,90668518;-93,75452454;1,889592052
5500;0,296622008;342,875;-99,90119202;-93,74903137;1,889592052
5500;0,296622008;342,875;-99,90119202;-93,74903137;1,889592052
5500;0,296622008;342,75;-99,91217835;-93,75452454;1,878606081
5500;0,296622008;342,75;-99,91767151;-93,76551087;1,878606081
5500;0,296622008;342,75;-99,92865784;-93,77649719;1,878606081
5500;0,285636008;342,75;-99,934151;-93,77649719;1,867619991
5500;0,274650007;342,75;-99,934151;-93,78199036;1,867619991
5500;0,263664007;342,75;-99,934151;-93,78199036;1,867619991
5500;0,241692007;342,625;-99,92865784;-93,77649719;1,867619991
5500;0,230706006;342,625;-99,92316467;-93,76551087;1,867619991
5500;0,219720006;342,625;-99,91767151;-93,76551087;1,867619991
5500;0,197748005;342,625;-99,91767151;-93,7600177;1,867619991
5500;0,186762005;342,625;-99,91767151;-93,7600177;1,878606081
5500;0,175776005;342,75;-99,92316467;-93,76551087;1,878606081
5500;0,175776005;342,75;-99,92865784;-93,77100403;1,878606081
5500;0,164790004;342,75;-99,934151;-93,77649719;1,878606081
5500;0,164790004;342,75;-99,934151;-93,78199036;1,878606081
5500;0,164790004;342,75;-99,93964417;-93,78199036;1,878606081
5500;0,164790004;342,75;-99,93964417;-93,78748352;1,878606081
5500;0,164790004;342,75;-99,93964417;-93,78748352;1,878606081
5500;0,164790004;342,75;-99,93964417;-93,78199036;1,867619991
5500;0,175776005;342,75;-99,934151;-93,77649719;1,867619991
5500;0,175776005;342,75;-99,92865784;-93,77100403;1,867619991
5500;0,175776005;342,75;-99,91767151;-93,7600177;1,867619991
5500;0,186762005;342,75;-99,91217835;-93,75452454;1,867619991
5500;0,186762005;342,75;-99,90668518;-93,74353821;1,856634021
5500;0,175776005;342,875;-99,90119202;-93,74353821;1,856634021
5500;0,175776005;342,875;-99,90119202;-93,73804505;1,84564805
5500;0,175776005;342,875;-99,90119202;-93,73804505;1,84564805
5500;0,164790004;342,875;-99,90119202;-93,74353821;1,84564805
5500;0,164790004;342,875;-99,91217835;-93,74903137;1,84564805
5500;0,142818004;342,875;-99,91767151;-93,75452454;1,84564805
5500;0,131832004;342,875;-99,91767151;-93,75452454;1,84564805
5500;0,131832004;342,875;-99,91767151;-93,7600177;1,84564805
5500;0,109860003;342,875;-99,91767151;-93,7600177;1,84564805
5500;0,098874003;342,875;-99,91767151;-93,75452454;1,83466208
5500;0,087888002;342,875;-99,91217835;-93,75452454;1,83466208
5500;0,076902002;342,875;-99,91217835;-93,74903137;1,83466208
5500;0,065916002;342,875;-99,90668518;-93,74353821;1,83466208
5500;0,065916002;342,875;-99,90668518;-93,74353821;1,83466208
5500;0,054930001;342,875;-99,90668518;-93,74353821;1,83466208
5500;0,054930001;342,875;-99,91767151;-93,74903137;1,83466208
5500;0,065916002;342,875;-99,92316467;-93,76551087;1,83466208
5500;0,065916002;342,875;-99,934151;-93,77100403;1,83466208
5500;0,076902002;342,875;-99,94513733;-93,78199036;1,83466208
5500;0,098874003;342,875;-99,95612366;-93,79297669;1,83466208
5500;0,120846003;342,875;-99,96161682;-93,79846985;1,83466208
5500;0,142818004;342,875;-99,96710999;-93,80396301;1,823676109
5500;0,153804004;342,875;-99,96710999;-93,80396301;1,823676109
5500;0,175776005;342,875;-99,97260315;-93,80396301;1,823676109
5500;0,197748005;342,875;-99,97260315;-93,80396301;1,823676109
5500;0,219720006;342,875;-99,97260315;-93,80396301;1,823676109
5500;0,241692007;342,875;-99,96710999;-93,80396301;1,823676109
5500;0,252678007;342,875;-99,96710999;-93,79846985;1,823676109
5500;0,263664007;342,875;-99,96710999;-93,79846985;1,823676109
5500;0,263664007;342,875;-99,96710999;-93,79846985;1,823676109
5500;0,263664007;342,875;-99,97260315;-93,80396301;1,823676109
5500;0,263664007;342,875;-99,97809631;-93,81494934;1,823676109
5500;0,263664007;342,875;-99,98908264;-93,82044251;1,823676109
5500;0,252678007;342,875;-99,99457581;-93,82593567;1,823676109
5500;0,241692007;342,75;-100,000069;-93,83142883;1,823676109
5500;0,230706006;342,75;-100,0055621;-93,836922;1,823676109
5500;0,219720006;342,75;-100,0055621;-93,836922;1,823676109
5500;0,197748005;342,75;-100,0055621;-93,836922;1,823676109
5500;0,186762005;342,75;-100,000069;-93,83142883;1,823676109
5500;0,186762005;342,75;-99,99457581;-93,82593567;1,823676109
5500;0,175776005;342,75;-99,99457581;-93,82593567;1,823676109
5500;0,164790004;342,75;-99,99457581;-93,82593567;1,823676109
5500;0,164790004;342,75;-100,000069;-93,83142883;1,823676109
5500;0,164790004;342,625;-100,0110553;-93,836922;1,823676109
5500;0,164790004;342,625;-100,0165485;-93,84790833;1,81269002
5500;0,164790004;342,625;-100,0220416;-93,85340149;1,81269002
5500;0,164790004;342,625;-100,0275348;-93,85889465;1,81269002
5500;0,164790004;342,625;-100,0275348;-93,85889465;1,81269002
5500;0,164790004;342,625;-100,0275348;-93,85889465;1,81269002
5500;0,164790004;342,625;-100,0275348;-93,85340149;1,81269002
5500;0,175776005;342,625;-100,0275348;-93,85340149;1,81269002
5500;0,175776005;342,625;-100,0220416;-93,85340149;1,81269002
5500;0,186762005;342,625;-100,0220416;-93,84790833;1,81269002
5500;0,186762005;342,625;-100,0220416;-93,84790833;1,81269002
5500;0,186762005;342,625;-100,0220416;-93,84790833;1,81269002
5500;0,186762005;342,625;-100,0275348;-93,85340149;1,81269002
5500;0,186762005;342,625;-100,033028;-93,85889465;1,81269002
5500;0,175776005;342,625;-100,033028;-93,85889465;1,81269002
5500;0,164790004;342,625;-100,0220416;-93,84790833;1,801704049
5500;0,153804004;342,625;-99,99457581;-93,82044251;1,801704049
5500;0,142818004;342,625;-99,95612366;-93,77649719;1,801704049
5500;0,120846003;342,625;-99,90668518;-93,73255188;1,801704049
5500;0,109860003;342,625;-99,85724671;-93,67213471;1,801704049
5500;0,098874003;342,625;-99,79682953;-93,61720307;1,801704049
5500;0,065916002;342,625;-99,74189789;-93,56227142;1,801704049
5500;0,054930001;342,625;-99,68147308;-93,50733978;1,801704049
5500;0,043944001;342,625;-99,61006195;-93,43593628;1,801704049
5500;0,043944001;342,625;-99,54415161;-93,36452515;1,801704049
5500;0,032958001;342,625;-99,47274048;-93,29311402;1,81269002
5500;0,032958001;342,625;-99,40132935;-93,22170288;1,81269002
5500;0,032958001;342,5;-99,31344635;-93,13381989;1,81269002
5500;0,032958001;342,5;-99,22006256;-93,0404361;1,81269002
5500;0,043944001;342,5;-99,11569245;-92,93607361;1,81269002
5500;0,043944001;342,5;-99,00034363;-92,82071716;1,81269002
5500;0,054930001;342,375;-98,85752136;-92,67790253;1,81269002
5500;0,065916002;342,25;-98,72569306;-92,54606659;1,81269002
5500;0,065916002;342,25;-98,59385712;-92,41423828;1,81269002
5500;0,076902002;342;-98,46202881;-92,28240235;1,81269002
5500;0,076902002;341,75;-98,30822022;-92,12310822;1,81269002
5500;0,087888002;341,75;-98,17089874;-91,99127228;1,81269002
5500;0,087888002;341,375;-98,02259094;-91,84296448;1,81269002
5500;0,087888002;341,375;-97,86328919;-91,68366272;1,81269002
5500;0,098874003;341;-97,66004975;-91,47493012;1,81269002
5500;0,098874003;340,5;-97,46779663;-91,282677;1,81269002
5500;0,098874003;340,5;-97,26455719;-91,07943756;1,81269002
5500;0,109860003;340;-97,04483063;-90,86521179;1,81269002
5500;0,109860003;339,5;-96,77567322;-90,59605438;1,81269002
5500;0,109860003;339,5;-96,53947479;-90,35436279;1,81269002
5500;0,120846003;338,75;-96,29229004;-90,10717804;1,81269002
5500;0,120846003;338,75;-96,03961212;-89,85999329;1,81269002
5500;0,120846003;338,375;-95,74299652;-89,56337006;1,81269002
5500;0,120846003;337,75;-95,47933228;-89,29970581;1,81269002
5500;0,120846003;337,75;-95,2046817;-89,02505524;1,81269002
5500;0,120846003;337,125;-94,9190448;-88,73392517;1,81269002
5500;0,120846003;336,5;-94,57298309;-88,38786347;1,801704049
5500;0,120846003;336,5;-94,26537354;-88,08025391;1,801704049
5500;0,120846003;335,75;-93,95777161;-87,77265198;1,801704049
5500;0,131832004;335,375;-93,63368256;-87,44856293;1,801704049
5500;0,131832004;335,375;-93,25466187;-87,06954224;1,801704049
5500;0,142818004;334,625;-92,92508728;-86,73996765;1,801704049
5500;0,153804004;334,625;-92,58451874;-86,39939911;1,801704049
5500;0,164790004;334;-92,2439502;-86,05883057;1,801704049
5500;0,175776005;333,375;-91,83747131;-85,65235169;1,801704049
5500;0,175776005;333,375;-91,48591644;-85,30079682;1,801704049
5500;0,186762005;332,75;-91,1343692;-84,94924957;1,801704049
5500;0,186762005;332,125;-90,72238953;-84,5372699;1,801704049
5500;0,186762005;332,125;-90,37084229;-84,18022949;1,801704049
5500;0,186762005;331,5;-90,01379425;-83,82318146;1,801704049
5500;0,175776005;331,5;-89,65125305;-83,46064789;1,801704049
5500;0,175776005;330,75;-89,22829468;-83,03768189;1,801704049
5500;0,164790004;330,125;-88,86575348;-82,67514832;1,801704049
5500;0,164790004;330,125;-88,50871308;-82,31810028;1,801704049
5500;0,153804004;329,5;-88,15166504;-81,96105225;1,801704049
5500;0,142818004;328,875;-87,74518616;-81,55457337;1,801704049
5500;0,131832004;328,875;-87,40461762;-81,21400482;1,801704049
5500;0,120846003;328,25;-87,06404907;-80,87344391;1,801704049
5500;0,120846003;328,25;-86,72898132;-80,53836853;1,801704049
5500;0,120846003;327,625;-86,34996063;-80,15934784;1,801704049
5500;0,109860003;326,875;-86,03137238;-79,84075958;1,801704049
5500;0,109860003;326,875;-85,71826965;-79,52765686;1,801704049
5500;0,109860003;326,125;-85,4106601;-79,2200473;1,801704049
5500;0,109860003;325,375;-85,05910523;-78,86850006;1,801704049
5500;0,098874003;325,375;-84,762482;-78,57187683;1,801704049
5500;0,098874003;324,75;-84,4658664;-78,2752536;1,801704049
5500;0,098874003;324,75;-84,18572266;-77,9896167;1,801704049
5500;0,087888002;324;-83,85614044;-77,66552765;1,801704049
5500;0,076902002;323,5;-83,58698303;-77,39087708;1,801704049
5500;0,065916002;323,5;-83,31782562;-77,12721283;1,801704049
5500;0,065916002;322,75;-83,05965454;-76,86354859;1,801704049
5500;0,054930001;322;-82,76303131;-76,56693298;1,801704049
5500;0,054930001;322;-82,51584656;-76,3197406;1,801704049
5500;0,043944001;321,25;-82,27415497;-76,08354218;1,801704049
5500;0,043944001;321,25;-82,03795654;-75,84185059;1,801704049
5500;0,043944001;320,625;-81,7742923;-75,57818634;1,801704049
5500;0,032958001;319,875;-81,5490802;-75,35846741;1,801704049
5500;0,032958001;319,875;-81,32936127;-75,13325531;1,801704049
5500;0,032958001;319,25;-81,1151355;-74,91902954;1,801704049
5500;0,032958001;319,25;-80,87344391;-74,67733795;1,801704049
5500;0,032958001;318,375;-80,66471131;-74,46860535;1,790718079
5500;0,032958001;317,75;-80,47245056;-74,27634461;1,790718079
5500;0,032958001;317,75;-80,28019745;-74,08409149;1,790718079
5500;0,032958001;317;-80,06597168;-73,86986572;1,790718079
5500;0,043944001;316,375;-79,89019806;-73,6940921;1,790718079
5500;0,043944001;316,375;-79,71990997;-73,52380402;1,790718079
5500;0,054930001;315,875;-79,55512268;-73,35901673;1,790718079
